,Content ID,User ID,Type of Reaction,Sentiment,Score,Type of Content,Category,Total Score
16177,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,d3aa94aa-3e81-49e4-915a-d269e4f42f29,interested,1,30,audio,cooking,30
16178,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,ef629f00-391d-4a79-af74-77a9afdbbd41,interested,1,30,audio,cooking,30
16179,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,b827588c-31b2-47f3-916a-a1dbf7987f50,interested,1,30,audio,cooking,30
16180,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,1932a904-86ba-4438-bb52-b7e6516a4019,cherish,1,70,audio,cooking,70
16181,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,cherish,1,70,audio,cooking,70
16182,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,cherish,1,70,audio,cooking,70
16183,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,hate,-1,5,audio,cooking,-5
16184,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,b870b764-7447-4990-a8d4-024d33e0e67d,hate,-1,5,audio,cooking,-5
16185,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,hate,-1,5,audio,cooking,-5
16186,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,ad4bd878-55e7-487c-a4db-470b23bbd832,indifferent,0,20,audio,cooking,0
16187,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,worried,-1,12,audio,cooking,-12
16188,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,3efc3621-873a-4b80-a0cb-27e531d600be,like,1,50,audio,cooking,50
16189,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,19fa2bc2-96ab-45b6-99de-1995c2bee330,like,1,50,audio,cooking,50
16190,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,de39bbda-66a8-4c52-835a-7a104cf7f081,like,1,50,audio,cooking,50
16191,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,like,1,50,audio,cooking,50
16192,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,3954373b-2411-4d3a-98ba-03bafc1a1a6d,like,1,50,audio,cooking,50
16193,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,b9480379-4b96-412c-8dca-96fff9ae81a3,like,1,50,audio,cooking,50
16194,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,4cff698b-def1-497c-a78e-75058de67fe8,heart,1,60,audio,cooking,60
16195,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,afab7336-04d3-45fe-8917-0327c56e7435,heart,1,60,audio,cooking,60
16196,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,425b7021-0409-4358-af39-2bff14197d0a,want,1,70,audio,cooking,70
16197,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,2bd9c167-e06c-47c1-a978-3403d6724606,want,1,70,audio,cooking,70
16198,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,intrigued,1,45,audio,cooking,45
16199,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,bec3a622-1373-49c2-9d57-e0281c34f5cf,intrigued,1,45,audio,cooking,45
16200,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,3eb6dad3-c017-4e77-8920-fbdea84b0acc,intrigued,1,45,audio,cooking,45
16201,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,love,1,65,audio,cooking,65
16202,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,1ff398e4-6b68-451d-9b00-2d2a565ba22a,love,1,65,audio,cooking,65
16203,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,db0066e1-83cc-43f3-990b-983010aa5370,adore,1,72,audio,cooking,72
16204,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,adore,1,72,audio,cooking,72
16205,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,ed5e1675-94a8-482c-8b43-1b9bb71d0495,adore,1,72,audio,cooking,72
16206,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,8dda1a41-9e57-4944-bd36-18c0ac343b13,adore,1,72,audio,cooking,72
16207,c24a56ff-256e-46eb-9936-a6284451fc61,04e52602-e370-4a99-bfda-f0c1655058da,disgust,-1,0,video,studying,0
16208,c24a56ff-256e-46eb-9936-a6284451fc61,561b08d6-1084-4115-933d-db3e60edfd8b,scared,-1,15,video,studying,-15
16209,c24a56ff-256e-46eb-9936-a6284451fc61,c834ba1d-8a10-4984-aaf2-7c2eab207076,interested,1,30,video,studying,30
16210,c24a56ff-256e-46eb-9936-a6284451fc61,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,interested,1,30,video,studying,30
16211,c24a56ff-256e-46eb-9936-a6284451fc61,9bb5d084-0b28-4352-8591-5b5a4efecdf0,cherish,1,70,video,studying,70
16212,c24a56ff-256e-46eb-9936-a6284451fc61,93dd80c0-4ff2-42ed-9949-1621b0a68c63,hate,-1,5,video,studying,-5
16213,c24a56ff-256e-46eb-9936-a6284451fc61,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,hate,-1,5,video,studying,-5
16214,c24a56ff-256e-46eb-9936-a6284451fc61,104c4dcb-70d5-4d87-b5b5-8b67205891fe,hate,-1,5,video,studying,-5
16215,c24a56ff-256e-46eb-9936-a6284451fc61,ed3494e3-695b-4068-a725-09c6cdf92d63,hate,-1,5,video,studying,-5
16216,c24a56ff-256e-46eb-9936-a6284451fc61,fa3e42f0-71d8-455f-b024-e52d5c27a145,indifferent,0,20,video,studying,0
16217,c24a56ff-256e-46eb-9936-a6284451fc61,0c5b0547-820a-4beb-832e-3162f74ccfa7,indifferent,0,20,video,studying,0
16218,c24a56ff-256e-46eb-9936-a6284451fc61,a5c65404-5894-4b87-82f2-d787cbee86b4,indifferent,0,20,video,studying,0
16219,c24a56ff-256e-46eb-9936-a6284451fc61,66663a0d-856f-487f-a2a2-258af21ab3e5,super love,1,75,video,studying,75
16220,c24a56ff-256e-46eb-9936-a6284451fc61,2026ccb6-77b2-494c-9b6b-a5d32aa86776,super love,1,75,video,studying,75
16221,c24a56ff-256e-46eb-9936-a6284451fc61,d16ed6bf-d35e-463b-92b0-393ee67e220c,worried,-1,12,video,studying,-12
16222,c24a56ff-256e-46eb-9936-a6284451fc61,596342af-6379-4551-8379-f4b805f9d576,worried,-1,12,video,studying,-12
16223,c24a56ff-256e-46eb-9936-a6284451fc61,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,heart,1,60,video,studying,60
16224,c24a56ff-256e-46eb-9936-a6284451fc61,ac4e6ee0-d1bd-4e6b-9355-7567b3e3ec5e,heart,1,60,video,studying,60
16225,c24a56ff-256e-46eb-9936-a6284451fc61,4fe1900d-5e78-41a3-88ed-18e6889c6c77,heart,1,60,video,studying,60
16226,c24a56ff-256e-46eb-9936-a6284451fc61,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,want,1,70,video,studying,70
16227,c24a56ff-256e-46eb-9936-a6284451fc61,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,love,1,65,video,studying,65
16228,c24a56ff-256e-46eb-9936-a6284451fc61,98511140-45c4-4faa-9962-fea5ad618ea3,adore,1,72,video,studying,72
16229,c24a56ff-256e-46eb-9936-a6284451fc61,bfe23c39-f814-4282-b0f7-506cd8295b8a,adore,1,72,video,studying,72
16230,c24a56ff-256e-46eb-9936-a6284451fc61,4edc3d1a-a7d9-4db6-89c3-f784d9954172,adore,1,72,video,studying,72
16231,c24a56ff-256e-46eb-9936-a6284451fc61,d4dc38d4-5c80-428f-95da-b746a275531c,adore,1,72,video,studying,72
16232,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,fe15963d-0a77-4247-9bc6-04e146b826b2,disgust,-1,0,photo,cooking,0
16233,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,4edc3d1a-a7d9-4db6-89c3-f784d9954172,disgust,-1,0,photo,cooking,0
16234,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,dislike,-1,10,photo,cooking,-10
16235,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,e377a5c2-0378-4684-b7d1-5d80e04243ed,dislike,-1,10,photo,cooking,-10
16236,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,18421d97-6f86-4d21-a7b1-dcc57dd8be76,dislike,-1,10,photo,cooking,-10
16237,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,192a526b-4952-4bda-b659-4661dab12716,scared,-1,15,photo,cooking,-15
16238,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,ddc4db8e-0000-48c4-8fdb-d32af87fb823,scared,-1,15,photo,cooking,-15
16239,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,eb74e88c-1bf5-402f-987e-90a5977ae1e3,interested,1,30,photo,cooking,30
16240,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,ce7c338c-cad4-408f-895b-510ca73a388b,peeking,0,35,photo,cooking,0
16241,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,83f8edc6-90b1-4f96-a80b-d6aa74103610,hate,-1,5,photo,cooking,-5
16242,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,e8849148-1482-4926-9f28-a537630b9ba2,hate,-1,5,photo,cooking,-5
16243,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,super love,1,75,photo,cooking,75
16244,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,a6f003be-b0fd-4100-b4cc-f568a21b9745,super love,1,75,photo,cooking,75
16245,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,2c32ac39-926d-4473-801f-5733222ad74f,worried,-1,12,photo,cooking,-12
16246,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,72d2587e-8fae-4626-a73d-352e6465ba0f,worried,-1,12,photo,cooking,-12
16247,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,89572273-761e-46f3-8b99-1689d98aac90,like,1,50,photo,cooking,50
16248,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,4baf648a-0ad5-412d-8250-5a0ff9289fbf,want,1,70,photo,cooking,70
16249,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,9ed68c70-13fd-4346-808f-2665943c46d6,want,1,70,photo,cooking,70
16250,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,intrigued,1,45,photo,cooking,45
16251,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,f62c96d8-5b1e-45c6-8a65-b36a9387827d,intrigued,1,45,photo,cooking,45
16252,9a517a10-7dd2-4a30-b67a-925569d9ed84,9a5c1dcc-d26b-4303-b487-3075e7d34e02,disgust,-1,0,audio,science,0
16253,9a517a10-7dd2-4a30-b67a-925569d9ed84,b6fd2140-f8b9-498a-a07f-0dc9986736c6,disgust,-1,0,audio,science,0
16254,9a517a10-7dd2-4a30-b67a-925569d9ed84,2ad548cd-a899-4992-972b-92cde9cea8f1,disgust,-1,0,audio,science,0
16255,9a517a10-7dd2-4a30-b67a-925569d9ed84,38cceae3-14e0-49bb-8087-f6f210a2053a,dislike,-1,10,audio,science,-10
16256,9a517a10-7dd2-4a30-b67a-925569d9ed84,5d33137a-3306-4d5f-8ab1-48d2446a12b0,dislike,-1,10,audio,science,-10
16257,9a517a10-7dd2-4a30-b67a-925569d9ed84,330ded4b-db65-485a-80a4-6b3bffd33067,scared,-1,15,audio,science,-15
16258,9a517a10-7dd2-4a30-b67a-925569d9ed84,48e834aa-fd4a-4206-93e8-ac8fdac613bc,interested,1,30,audio,science,30
16259,9a517a10-7dd2-4a30-b67a-925569d9ed84,ed1c744d-8561-4b41-b83c-7bf554fbca97,interested,1,30,audio,science,30
16260,9a517a10-7dd2-4a30-b67a-925569d9ed84,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,peeking,0,35,audio,science,0
16261,9a517a10-7dd2-4a30-b67a-925569d9ed84,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,cherish,1,70,audio,science,70
16262,9a517a10-7dd2-4a30-b67a-925569d9ed84,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,cherish,1,70,audio,science,70
16263,9a517a10-7dd2-4a30-b67a-925569d9ed84,90e2caab-9daa-4bf0-8104-c25e6c70c59d,hate,-1,5,audio,science,-5
16264,9a517a10-7dd2-4a30-b67a-925569d9ed84,78703a69-8edc-458f-b0fc-85d96501dcdc,hate,-1,5,audio,science,-5
16265,9a517a10-7dd2-4a30-b67a-925569d9ed84,1ee25417-3648-4220-9b8f-fc82d1ef450c,super love,1,75,audio,science,75
16266,9a517a10-7dd2-4a30-b67a-925569d9ed84,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,worried,-1,12,audio,science,-12
16267,9a517a10-7dd2-4a30-b67a-925569d9ed84,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,worried,-1,12,audio,science,-12
16268,9a517a10-7dd2-4a30-b67a-925569d9ed84,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,worried,-1,12,audio,science,-12
16269,9a517a10-7dd2-4a30-b67a-925569d9ed84,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,worried,-1,12,audio,science,-12
16270,9a517a10-7dd2-4a30-b67a-925569d9ed84,73a9e869-62a6-4508-b146-20dc9de19276,like,1,50,audio,science,50
16271,9a517a10-7dd2-4a30-b67a-925569d9ed84,fd7396b2-a18b-449c-b326-e676aebd7776,heart,1,60,audio,science,60
16272,9a517a10-7dd2-4a30-b67a-925569d9ed84,e89d4cb0-3bec-43b8-8060-719983fe68a9,heart,1,60,audio,science,60
16273,9a517a10-7dd2-4a30-b67a-925569d9ed84,6eb62858-f6f3-4846-8054-52df483979de,heart,1,60,audio,science,60
16274,9a517a10-7dd2-4a30-b67a-925569d9ed84,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,heart,1,60,audio,science,60
16275,9a517a10-7dd2-4a30-b67a-925569d9ed84,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,want,1,70,audio,science,70
16276,9a517a10-7dd2-4a30-b67a-925569d9ed84,d1a89d23-7d17-4949-9e1a-637317141f3d,want,1,70,audio,science,70
16277,9a517a10-7dd2-4a30-b67a-925569d9ed84,b726d35b-6345-4ed9-8431-fc75e38ba179,want,1,70,audio,science,70
16278,9a517a10-7dd2-4a30-b67a-925569d9ed84,8fe167eb-3c69-459a-b32d-b030b942eab4,want,1,70,audio,science,70
16279,9a517a10-7dd2-4a30-b67a-925569d9ed84,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,want,1,70,audio,science,70
16280,9a517a10-7dd2-4a30-b67a-925569d9ed84,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,intrigued,1,45,audio,science,45
16281,9a517a10-7dd2-4a30-b67a-925569d9ed84,07061727-dc05-4411-ab78-79f95b1869a9,love,1,65,audio,science,65
16282,9a517a10-7dd2-4a30-b67a-925569d9ed84,cbc99939-e6a6-4269-9819-bffce6f38751,love,1,65,audio,science,65
16283,9a517a10-7dd2-4a30-b67a-925569d9ed84,e206e31b-5f85-4964-b6ea-d7ee5324def1,adore,1,72,audio,science,72
16284,9a517a10-7dd2-4a30-b67a-925569d9ed84,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,adore,1,72,audio,science,72
16285,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,e2377b94-f06a-49ed-a266-377c4b07e980,disgust,-1,0,audio,veganism,0
16286,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,disgust,-1,0,audio,veganism,0
16287,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,disgust,-1,0,audio,veganism,0
16288,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,dislike,-1,10,audio,veganism,-10
16289,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,f182f7d5-e202-4e89-832e-02205dd2ff02,scared,-1,15,audio,veganism,-15
16290,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,cbc99939-e6a6-4269-9819-bffce6f38751,scared,-1,15,audio,veganism,-15
16291,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,306662a5-e17a-44a4-bb67-cc858ae1dccd,scared,-1,15,audio,veganism,-15
16292,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,2ad548cd-a899-4992-972b-92cde9cea8f1,peeking,0,35,audio,veganism,0
16293,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,a81378a5-58de-4631-b2b1-3eca765f68c6,cherish,1,70,audio,veganism,70
16294,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,f7d73e35-248c-4369-9e4d-1f38bea06a5f,hate,-1,5,audio,veganism,-5
16295,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,76a034b7-e163-4735-a15b-b0ff645ca627,hate,-1,5,audio,veganism,-5
16296,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,worried,-1,12,audio,veganism,-12
16297,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,db0066e1-83cc-43f3-990b-983010aa5370,worried,-1,12,audio,veganism,-12
16298,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,worried,-1,12,audio,veganism,-12
16299,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,like,1,50,audio,veganism,50
16300,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,heart,1,60,audio,veganism,60
16301,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,289044c8-e74c-4814-898a-b3b5eba6e46e,want,1,70,audio,veganism,70
16302,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,intrigued,1,45,audio,veganism,45
16303,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,6eb62858-f6f3-4846-8054-52df483979de,intrigued,1,45,audio,veganism,45
16304,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,f46eee2a-6024-4046-a6f4-5232366edb87,intrigued,1,45,audio,veganism,45
16305,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,dd118345-3ba6-4800-9686-d5479fee403d,intrigued,1,45,audio,veganism,45
16306,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,56b8948a-68bd-425f-b842-eabe6bcfacca,love,1,65,audio,veganism,65
16307,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,3a80467c-0f1f-49ca-b904-1938ea2177a9,adore,1,72,audio,veganism,72
16308,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,9e9cf8e7-6731-47da-bc0f-3a487e835586,adore,1,72,audio,veganism,72
16309,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,8fe167eb-3c69-459a-b32d-b030b942eab4,disgust,-1,0,audio,studying,0
16310,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,22056f9e-4654-44e9-930d-2fabdeb80f95,dislike,-1,10,audio,studying,-10
16311,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,1ff398e4-6b68-451d-9b00-2d2a565ba22a,scared,-1,15,audio,studying,-15
16312,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,0c9ea4da-c609-4b08-ab44-1da0530ba364,cherish,1,70,audio,studying,70
16313,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,8b49caad-bcc5-43de-bf40-34a66ff8805c,cherish,1,70,audio,studying,70
16314,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,3ae50cc3-39cc-440a-8e31-3215011f2762,hate,-1,5,audio,studying,-5
16315,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,3a80467c-0f1f-49ca-b904-1938ea2177a9,super love,1,75,audio,studying,75
16316,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,5a1ab9a3-1983-4021-9557-d3700a276746,super love,1,75,audio,studying,75
16317,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,b841358a-d8ff-412e-b940-3a95fd31291b,super love,1,75,audio,studying,75
16318,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,3a80467c-0f1f-49ca-b904-1938ea2177a9,worried,-1,12,audio,studying,-12
16319,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,like,1,50,audio,studying,50
16320,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,bf721d00-4fa1-44b1-834f-4730cd51aefa,like,1,50,audio,studying,50
16321,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,1545ddaf-2b75-4143-82fe-b88966aee4fb,heart,1,60,audio,studying,60
16322,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,4fe1900d-5e78-41a3-88ed-18e6889c6c77,want,1,70,audio,studying,70
16323,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,b726d35b-6345-4ed9-8431-fc75e38ba179,intrigued,1,45,audio,studying,45
16324,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,d1a89d23-7d17-4949-9e1a-637317141f3d,love,1,65,audio,studying,65
16325,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,adore,1,72,audio,studying,72
16326,2eb32cf2-da20-4b27-b4b6-c91716f528a5,7d8c8c77-77a8-4743-b35f-349c0ac07866,disgust,-1,0,audio,veganism,0
16327,2eb32cf2-da20-4b27-b4b6-c91716f528a5,b870b764-7447-4990-a8d4-024d33e0e67d,disgust,-1,0,audio,veganism,0
16328,2eb32cf2-da20-4b27-b4b6-c91716f528a5,242a3620-fc18-4120-ac72-37b0f3716879,dislike,-1,10,audio,veganism,-10
16329,2eb32cf2-da20-4b27-b4b6-c91716f528a5,5a1ab9a3-1983-4021-9557-d3700a276746,dislike,-1,10,audio,veganism,-10
16330,2eb32cf2-da20-4b27-b4b6-c91716f528a5,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,dislike,-1,10,audio,veganism,-10
16331,2eb32cf2-da20-4b27-b4b6-c91716f528a5,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,scared,-1,15,audio,veganism,-15
16332,2eb32cf2-da20-4b27-b4b6-c91716f528a5,1879b698-1639-438e-a07e-ddd735f8d57c,scared,-1,15,audio,veganism,-15
16333,2eb32cf2-da20-4b27-b4b6-c91716f528a5,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,scared,-1,15,audio,veganism,-15
16334,2eb32cf2-da20-4b27-b4b6-c91716f528a5,f50ac030-3af8-4e07-aacf-dccff353b8f6,cherish,1,70,audio,veganism,70
16335,2eb32cf2-da20-4b27-b4b6-c91716f528a5,4c731e48-0377-4d7d-b4c8-b2174b774ed8,cherish,1,70,audio,veganism,70
16336,2eb32cf2-da20-4b27-b4b6-c91716f528a5,78703a69-8edc-458f-b0fc-85d96501dcdc,hate,-1,5,audio,veganism,-5
16337,2eb32cf2-da20-4b27-b4b6-c91716f528a5,48e26178-5cdd-4568-9990-d3bc5937910b,hate,-1,5,audio,veganism,-5
16338,2eb32cf2-da20-4b27-b4b6-c91716f528a5,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,hate,-1,5,audio,veganism,-5
16339,2eb32cf2-da20-4b27-b4b6-c91716f528a5,2ef20e99-8be8-4ab6-a817-83991f7a0fa3,indifferent,0,20,audio,veganism,0
16340,2eb32cf2-da20-4b27-b4b6-c91716f528a5,db0066e1-83cc-43f3-990b-983010aa5370,indifferent,0,20,audio,veganism,0
16341,2eb32cf2-da20-4b27-b4b6-c91716f528a5,007a1366-a46f-40f1-9ba5-01245aeaf20f,super love,1,75,audio,veganism,75
16342,2eb32cf2-da20-4b27-b4b6-c91716f528a5,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,super love,1,75,audio,veganism,75
16343,2eb32cf2-da20-4b27-b4b6-c91716f528a5,f3eb7ee0-7788-43a0-9686-1c399260b17e,super love,1,75,audio,veganism,75
16344,2eb32cf2-da20-4b27-b4b6-c91716f528a5,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,super love,1,75,audio,veganism,75
16345,2eb32cf2-da20-4b27-b4b6-c91716f528a5,1f7e22c8-558a-4b6f-a04f-b219593f029e,worried,-1,12,audio,veganism,-12
16346,2eb32cf2-da20-4b27-b4b6-c91716f528a5,f9775602-43ab-4d54-ad93-7c9a489879bc,like,1,50,audio,veganism,50
16347,2eb32cf2-da20-4b27-b4b6-c91716f528a5,2019ba88-1967-43e6-9710-b17ade18afb3,like,1,50,audio,veganism,50
16348,2eb32cf2-da20-4b27-b4b6-c91716f528a5,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,like,1,50,audio,veganism,50
16349,2eb32cf2-da20-4b27-b4b6-c91716f528a5,5d33137a-3306-4d5f-8ab1-48d2446a12b0,heart,1,60,audio,veganism,60
16350,2eb32cf2-da20-4b27-b4b6-c91716f528a5,9ce133df-bd87-4559-96d7-a402add824ca,want,1,70,audio,veganism,70
16351,2eb32cf2-da20-4b27-b4b6-c91716f528a5,73a9e869-62a6-4508-b146-20dc9de19276,intrigued,1,45,audio,veganism,45
16352,2eb32cf2-da20-4b27-b4b6-c91716f528a5,953cb190-5704-4926-adc2-057c6f3e3cb4,intrigued,1,45,audio,veganism,45
16353,2eb32cf2-da20-4b27-b4b6-c91716f528a5,561b08d6-1084-4115-933d-db3e60edfd8b,love,1,65,audio,veganism,65
16354,2eb32cf2-da20-4b27-b4b6-c91716f528a5,10f311c3-f547-4260-8c0e-a155008b7936,love,1,65,audio,veganism,65
16355,2eb32cf2-da20-4b27-b4b6-c91716f528a5,e0e16358-f850-4085-bc5a-ed8e6a4b2ec1,love,1,65,audio,veganism,65
16356,2eb32cf2-da20-4b27-b4b6-c91716f528a5,c64c5004-6ab5-4faa-9fcd-8039fe57799d,love,1,65,audio,veganism,65
16357,2eb32cf2-da20-4b27-b4b6-c91716f528a5,346174b1-4661-4cdd-8c47-66dbd013cd56,love,1,65,audio,veganism,65
16358,2eb32cf2-da20-4b27-b4b6-c91716f528a5,b1ceae0c-016d-421f-a6f0-488a7857f9f6,adore,1,72,audio,veganism,72
16359,2eb32cf2-da20-4b27-b4b6-c91716f528a5,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,adore,1,72,audio,veganism,72
16360,2eb32cf2-da20-4b27-b4b6-c91716f528a5,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,adore,1,72,audio,veganism,72
16361,2eb32cf2-da20-4b27-b4b6-c91716f528a5,db0066e1-83cc-43f3-990b-983010aa5370,adore,1,72,audio,veganism,72
16362,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,4fe420fa-a193-4408-bd5d-62a020233609,disgust,-1,0,photo,animals,0
16363,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,disgust,-1,0,photo,animals,0
